INFO: ChannelWidth 160, Arch_filename "/home/alex/Documents/EPFL/PARSA/VTR8_S/vtr_flow/arch/timing/k6_frac_N10_frac_chain_mem32K_40nm.xml"
INFO: Total: SegmentTypes 1, Channels 2, Delta_xs 30, Delta_ys 30

SegTypeId 0 (unnamed_segment_0, length 4) Chan 0
7, 15 : 7.3483e-10, 7.3882e-10
7, 16 : 7.68932e-10, 7.3882e-10
7, 17 : 7.72253e-10, 7.3882e-10
7, 18 : 8.60397e-10, 8.79883e-10
7, 19 : 8.86086e-10, 8.79883e-10
7, 20 : 9.05568e-10, 8.79883e-10
7, 21 : 9.09995e-10, 8.79883e-10
7, 22 : 9.99247e-10, 1.02095e-09
7, 23 : 1.02494e-09, 1.02095e-09
7, 24 : 1.04774e-09, 1.02095e-09
7, 25 : 1.04774e-09, 1.02095e-09
7, 26 : 1.1381e-09, 1.16201e-09
7, 27 : 1.15802e-09, 1.16201e-09
7, 28 : 1.30249e-09, 1.30307e-09
7, 29 : 3.40282e+38, 3.40282e+38
8, 0 : 3.49062e-10, 3.15629e-10
8, 1 : 3.49062e-10, 3.15629e-10
8, 2 : 3.49062e-10, 3.15629e-10
8, 3 : 3.49062e-10, 3.15629e-10
8, 4 : 3.51276e-10, 3.15629e-10
8, 5 : 3.5349e-10, 3.15629e-10
8, 6 : 4.87912e-10, 4.56693e-10
8, 7 : 4.87912e-10, 4.56693e-10
8, 8 : 4.87912e-10, 4.56693e-10
8, 9 : 4.93447e-10, 4.56693e-10
8, 10 : 6.25655e-10, 5.97756e-10
8, 11 : 6.28975e-10, 5.97756e-10
8, 12 : 6.28975e-10, 5.97756e-10
8, 13 : 6.33403e-10, 5.97756e-10
8, 14 : 7.45246e-10, 7.3882e-10
8, 15 : 7.27379e-10, 7.3882e-10
8, 16 : 7.70039e-10, 7.3882e-10
8, 17 : 7.7336e-10, 7.3882e-10
8, 18 : 9.02247e-10, 8.79883e-10
8, 19 : 9.03354e-10, 8.79883e-10
8, 20 : 9.07782e-10, 8.79883e-10
8, 21 : 9.12209e-10, 8.79883e-10
8, 22 : 1.03999e-09, 1.02095e-09
8, 23 : 1.04442e-09, 1.02095e-09
8, 24 : 1.04663e-09, 1.02095e-09
8, 25 : 1.04885e-09, 1.02095e-09
8, 26 : 1.1629e-09, 1.16201e-09
8, 27 : 1.14061e-09, 1.16201e-09
8, 28 : 1.32765e-09, 1.30307e-09
8, 29 : 3.40282e+38, 3.40282e+38
9, 0 : 4.24349e-10, 4.56693e-10
9, 1 : 4.28554e-10, 4.56693e-10
9, 2 : 4.28554e-10, 4.56693e-10
9, 3 : 4.43997e-10, 4.56693e-10
9, 4 : 4.46211e-10, 4.56693e-10
9, 5 : 4.52555e-10, 4.56693e-10
9, 6 : 4.85698e-10, 4.56693e-10
9, 7 : 4.85698e-10, 4.56693e-10
9, 8 : 4.93447e-10, 4.56693e-10
9, 9 : 5.81739e-10, 5.97756e-10
9, 10 : 6.24548e-10, 5.97756e-10
9, 11 : 6.24548e-10, 5.97756e-10
9, 12 : 6.33403e-10, 5.97756e-10
9, 13 : 7.21251e-10, 7.3882e-10
9, 14 : 7.46353e-10, 7.3882e-10
9, 15 : 7.64504e-10, 7.3882e-10
9, 16 : 7.7336e-10, 7.3882e-10
9, 17 : 8.601e-10, 8.79883e-10
9, 18 : 9.00033e-10, 8.79883e-10
9, 19 : 9.00033e-10, 8.79883e-10
9, 20 : 9.11102e-10, 8.79883e-10
9, 21 : 9.96074e-10, 1.02095e-09
9, 22 : 1.03888e-09, 1.02095e-09
9, 23 : 1.03888e-09, 1.02095e-09
9, 24 : 1.05106e-09, 1.02095e-09
9, 25 : 1.13559e-09, 1.16201e-09
9, 26 : 1.16401e-09, 1.16201e-09
9, 27 : 1.18769e-09, 1.16201e-09
9, 28 : 1.40338e-09, 1.44414e-09
9, 29 : 3.40282e+38, 3.40282e+38
10, 0 : 4.41931e-10, 4.56693e-10
10, 1 : 4.43997e-10, 4.56693e-10
10, 2 : 4.43997e-10, 4.56693e-10
10, 3 : 4.43997e-10, 4.56693e-10
10, 4 : 4.46211e-10, 4.56693e-10
10, 5 : 4.52555e-10, 4.56693e-10
10, 6 : 5.66297e-10, 5.97756e-10
10, 7 : 5.68511e-10, 5.97756e-10
10, 8 : 5.69618e-10, 5.97756e-10
10, 9 : 5.94725e-10, 5.97756e-10
10, 10 : 7.06254e-10, 7.3882e-10
10, 11 : 7.09574e-10, 7.3882e-10
10, 12 : 7.09574e-10, 7.3882e-10
10, 13 : 7.29444e-10, 7.3882e-10
10, 14 : 8.4621e-10, 8.79883e-10
10, 15 : 8.43427e-10, 8.79883e-10
10, 16 : 8.49531e-10, 8.79883e-10
10, 17 : 8.69252e-10, 8.79883e-10
10, 18 : 9.86167e-10, 1.02095e-09
10, 19 : 9.87274e-10, 1.02095e-09
10, 20 : 9.87274e-10, 1.02095e-09
10, 21 : 1.00795e-09, 1.02095e-09
10, 22 : 1.12723e-09, 1.16201e-09
10, 23 : 1.12723e-09, 1.16201e-09
10, 24 : 1.12723e-09, 1.16201e-09
10, 25 : 1.14267e-09, 1.16201e-09
10, 26 : 1.26586e-09, 1.30307e-09
10, 27 : 1.25665e-09, 1.30307e-09
10, 28 : 1.4158e-09, 1.44414e-09
10, 29 : 3.40282e+38, 3.40282e+38
11, 0 : 4.63045e-10, 4.56693e-10
11, 1 : 4.67324e-10, 4.56693e-10
11, 2 : 4.67324e-10, 4.56693e-10
11, 3 : 4.67324e-10, 4.56693e-10
11, 4 : 4.67324e-10, 4.56693e-10
11, 5 : 4.69538e-10, 4.56693e-10
11, 6 : 5.80484e-10, 5.97756e-10
11, 7 : 5.80484e-10, 5.97756e-10
11, 8 : 5.93618e-10, 5.97756e-10
11, 9 : 6.10527e-10, 5.97756e-10
11, 10 : 7.19334e-10, 7.3882e-10
11, 11 : 7.19334e-10, 7.3882e-10
11, 12 : 7.32468e-10, 7.3882e-10
11, 13 : 7.50483e-10, 7.3882e-10
11, 14 : 8.58035e-10, 8.79883e-10
11, 15 : 8.5929e-10, 8.79883e-10
11, 16 : 8.70211e-10, 8.79883e-10
11, 17 : 8.9044e-10, 8.79883e-10
11, 18 : 9.94819e-10, 1.02095e-09
11, 19 : 9.94819e-10, 1.02095e-09
11, 20 : 1.00589e-09, 1.02095e-09
11, 21 : 1.03482e-09, 1.02095e-09
11, 22 : 1.13367e-09, 1.16201e-09
11, 23 : 1.13367e-09, 1.16201e-09
11, 24 : 1.14791e-09, 1.16201e-09
11, 25 : 1.17485e-09, 1.16201e-09
11, 26 : 1.27237e-09, 1.30307e-09
11, 27 : 1.29274e-09, 1.30307e-09
11, 28 : 1.44466e-09, 1.44414e-09
11, 29 : 3.40282e+38, 3.40282e+38
12, 0 : 4.86805e-10, 4.56693e-10
12, 1 : 4.87912e-10, 4.56693e-10
12, 2 : 4.87912e-10, 4.56693e-10
12, 3 : 4.87912e-10, 4.56693e-10
12, 4 : 4.91233e-10, 4.56693e-10
12, 5 : 4.93447e-10, 4.56693e-10
12, 6 : 6.23441e-10, 5.97756e-10
12, 7 : 6.25655e-10, 5.97756e-10
12, 8 : 6.25655e-10, 5.97756e-10
12, 9 : 6.33403e-10, 5.97756e-10
12, 10 : 7.6229e-10, 7.3882e-10
12, 11 : 7.66718e-10, 7.3882e-10
12, 12 : 7.67825e-10, 7.3882e-10
12, 13 : 7.7336e-10, 7.3882e-10
12, 14 : 8.85054e-10, 8.79883e-10
12, 15 : 8.68442e-10, 8.79883e-10
12, 16 : 9.07782e-10, 8.79883e-10
12, 17 : 9.13316e-10, 8.79883e-10
12, 18 : 1.03888e-09, 1.02095e-09
12, 19 : 1.0422e-09, 1.02095e-09
12, 20 : 1.04552e-09, 1.02095e-09
12, 21 : 1.05438e-09, 1.02095e-09
12, 22 : 1.17663e-09, 1.16201e-09
12, 23 : 1.18327e-09, 1.16201e-09
12, 24 : 1.18548e-09, 1.16201e-09
12, 25 : 1.19212e-09, 1.16201e-09
12, 26 : 1.30271e-09, 1.30307e-09
12, 27 : 1.28167e-09, 1.30307e-09
12, 28 : 1.46982e-09, 1.44414e-09
12, 29 : 3.40282e+38, 3.40282e+38
13, 0 : 5.62092e-10, 5.97756e-10
13, 1 : 5.67404e-10, 5.97756e-10
13, 2 : 5.67404e-10, 5.97756e-10
13, 3 : 5.82846e-10, 5.97756e-10
13, 4 : 5.86167e-10, 5.97756e-10
13, 5 : 5.94725e-10, 5.97756e-10
13, 6 : 6.24548e-10, 5.97756e-10
13, 7 : 6.24548e-10, 5.97756e-10
13, 8 : 6.35617e-10, 5.97756e-10
13, 9 : 7.19631e-10, 7.3882e-10
13, 10 : 7.63397e-10, 7.3882e-10
13, 11 : 7.63397e-10, 7.3882e-10
13, 12 : 7.75573e-10, 7.3882e-10
13, 13 : 8.601e-10, 8.79883e-10
13, 14 : 8.88523e-10, 8.79883e-10
13, 15 : 9.03354e-10, 8.79883e-10
13, 16 : 9.14423e-10, 8.79883e-10
13, 17 : 9.9895e-10, 1.02095e-09
13, 18 : 1.03888e-09, 1.02095e-09
13, 19 : 1.03888e-09, 1.02095e-09
13, 20 : 1.05106e-09, 1.02095e-09
13, 21 : 1.13397e-09, 1.16201e-09
13, 22 : 1.17773e-09, 1.16201e-09
13, 23 : 1.17773e-09, 1.16201e-09
13, 24 : 1.19212e-09, 1.16201e-09
13, 25 : 1.27444e-09, 1.30307e-09
13, 26 : 1.30618e-09, 1.30307e-09
13, 27 : 1.32987e-09, 1.30307e-09
13, 28 : 1.54378e-09, 1.5852e-09
13, 29 : 3.40282e+38, 3.40282e+38
14, 0 : 5.80781e-10, 5.97756e-10
14, 1 : 5.80781e-10, 5.97756e-10
14, 2 : 5.80781e-10, 5.97756e-10
14, 3 : 5.80781e-10, 5.97756e-10
14, 4 : 6.04034e-10, 5.97756e-10
14, 5 : 6.04034e-10, 5.97756e-10
14, 6 : 7.05147e-10, 7.3882e-10
14, 7 : 7.24058e-10, 7.3882e-10
14, 8 : 7.45097e-10, 7.3882e-10
14, 9 : 7.51739e-10, 7.3882e-10
14, 10 : 8.4621e-10, 8.79883e-10
14, 11 : 8.66229e-10, 8.79883e-10
14, 12 : 8.88375e-10, 8.79883e-10
14, 13 : 8.99444e-10, 8.79883e-10
14, 14 : 9.8506e-10, 1.02095e-09
14, 15 : 1.00729e-09, 1.02095e-09
14, 16 : 1.03143e-09, 1.02095e-09
14, 17 : 1.04124e-09, 1.02095e-09
14, 18 : 1.12723e-09, 1.16201e-09
14, 19 : 1.14725e-09, 1.16201e-09
14, 20 : 1.16806e-09, 1.16201e-09
14, 21 : 1.18563e-09, 1.16201e-09
14, 22 : 1.26719e-09, 1.30307e-09
14, 23 : 1.28816e-09, 1.30307e-09
14, 24 : 1.30943e-09, 1.30307e-09
14, 25 : 1.32558e-09, 1.30307e-09
14, 26 : 1.40604e-09, 1.44414e-09
14, 27 : 1.42163e-09, 1.44414e-09
14, 28 : 1.55132e-09, 1.5852e-09
14, 29 : 3.40282e+38, 3.40282e+38
15, 0 : 6.01894e-10, 5.97756e-10
15, 1 : 6.01894e-10, 5.97756e-10
15, 2 : 6.01894e-10, 5.97756e-10
15, 3 : 6.10601e-10, 5.97756e-10
15, 4 : 6.27869e-10, 5.97756e-10
15, 5 : 6.27869e-10, 5.97756e-10
15, 6 : 7.2472e-10, 7.3882e-10
15, 7 : 7.50558e-10, 7.3882e-10
15, 8 : 7.65611e-10, 7.3882e-10
15, 9 : 7.72253e-10, 7.3882e-10
15, 10 : 8.62611e-10, 8.79883e-10
15, 11 : 8.89407e-10, 8.79883e-10
15, 12 : 9.06675e-10, 8.79883e-10
15, 13 : 9.13316e-10, 8.79883e-10
15, 14 : 1.00146e-09, 1.02095e-09
15, 15 : 1.0146e-09, 1.02095e-09
15, 16 : 1.04774e-09, 1.02095e-09
15, 17 : 1.05217e-09, 1.02095e-09
15, 18 : 1.14031e-09, 1.16201e-09
15, 19 : 1.16711e-09, 1.16201e-09
15, 20 : 1.18327e-09, 1.16201e-09
15, 21 : 1.19434e-09, 1.16201e-09
15, 22 : 1.27916e-09, 1.30307e-09
15, 23 : 1.30596e-09, 1.30307e-09
15, 24 : 1.32765e-09, 1.30307e-09
15, 25 : 1.33097e-09, 1.30307e-09
15, 26 : 1.41786e-09, 1.44414e-09
15, 27 : 1.43638e-09, 1.44414e-09
15, 28 : 1.58587e-09, 1.5852e-09
15, 29 : 3.40282e+38, 3.40282e+38
16, 0 : 6.25655e-10, 5.97756e-10
16, 1 : 6.25655e-10, 5.97756e-10
16, 2 : 6.25655e-10, 5.97756e-10
16, 3 : 6.25655e-10, 5.97756e-10
16, 4 : 6.30082e-10, 5.97756e-10
16, 5 : 6.3451e-10, 5.97756e-10
16, 6 : 7.64504e-10, 7.3882e-10
16, 7 : 7.64504e-10, 7.3882e-10
16, 8 : 7.64504e-10, 7.3882e-10
16, 9 : 7.74466e-10, 7.3882e-10
16, 10 : 9.03354e-10, 8.79883e-10
16, 11 : 9.05568e-10, 8.79883e-10
16, 12 : 9.06675e-10, 8.79883e-10
16, 13 : 9.14423e-10, 8.79883e-10
16, 14 : 1.02597e-09, 1.02095e-09
16, 15 : 1.01061e-09, 1.02095e-09
16, 16 : 1.04774e-09, 1.02095e-09
16, 17 : 1.05438e-09, 1.02095e-09
16, 18 : 1.17995e-09, 1.16201e-09
16, 19 : 1.18327e-09, 1.16201e-09
16, 20 : 1.18437e-09, 1.16201e-09
16, 21 : 1.19544e-09, 1.16201e-09
16, 22 : 1.31769e-09, 1.30307e-09
16, 23 : 1.32212e-09, 1.30307e-09
16, 24 : 1.32544e-09, 1.30307e-09
16, 25 : 1.33651e-09, 1.30307e-09
16, 26 : 1.44362e-09, 1.44414e-09
16, 27 : 1.42384e-09, 1.44414e-09
16, 28 : 1.60978e-09, 1.5852e-09
16, 29 : 3.40282e+38, 3.40282e+38
17, 0 : 7.00942e-10, 7.3882e-10
17, 1 : 7.08467e-10, 7.3882e-10
17, 2 : 7.08467e-10, 7.3882e-10
17, 3 : 7.21696e-10, 7.3882e-10
17, 4 : 7.26124e-10, 7.3882e-10
17, 5 : 7.36896e-10, 7.3882e-10
17, 6 : 7.6229e-10, 7.3882e-10
17, 7 : 7.6229e-10, 7.3882e-10
17, 8 : 7.7668e-10, 7.3882e-10
17, 9 : 8.58332e-10, 8.79883e-10
17, 10 : 9.0114e-10, 8.79883e-10
17, 11 : 9.0114e-10, 8.79883e-10
17, 12 : 9.1553e-10, 8.79883e-10
17, 13 : 9.97843e-10, 1.02095e-09
17, 14 : 1.02959e-09, 1.02095e-09
17, 15 : 1.0422e-09, 1.02095e-09
17, 16 : 1.05438e-09, 1.02095e-09
17, 17 : 1.13669e-09, 1.16201e-09
17, 18 : 1.17663e-09, 1.16201e-09
17, 19 : 1.17663e-09, 1.16201e-09
17, 20 : 1.18991e-09, 1.16201e-09
17, 21 : 1.27267e-09, 1.30307e-09
17, 22 : 1.31548e-09, 1.30307e-09
17, 23 : 1.31548e-09, 1.30307e-09
17, 24 : 1.33097e-09, 1.30307e-09
17, 25 : 1.41218e-09, 1.44414e-09
17, 26 : 1.44724e-09, 1.44414e-09
17, 27 : 1.47204e-09, 1.44414e-09
17, 28 : 1.68595e-09, 1.72626e-09
17, 29 : 3.40282e+38, 3.40282e+38
18, 0 : 7.18524e-10, 7.3882e-10
18, 1 : 7.21696e-10, 7.3882e-10
18, 2 : 7.21696e-10, 7.3882e-10
18, 3 : 7.21696e-10, 7.3882e-10
18, 4 : 7.26124e-10, 7.3882e-10
18, 5 : 7.36896e-10, 7.3882e-10
18, 6 : 8.42889e-10, 8.79883e-10
18, 7 : 8.48424e-10, 8.79883e-10
18, 8 : 8.52852e-10, 8.79883e-10
18, 9 : 8.79066e-10, 8.79883e-10
18, 10 : 9.82846e-10, 1.02095e-09
18, 11 : 9.92808e-10, 1.02095e-09
18, 12 : 9.92808e-10, 1.02095e-09
18, 13 : 1.01711e-09, 1.02095e-09
18, 14 : 1.1228e-09, 1.16201e-09
18, 15 : 1.12666e-09, 1.16201e-09
18, 16 : 1.13387e-09, 1.16201e-09
18, 17 : 1.15802e-09, 1.16201e-09
18, 18 : 1.26276e-09, 1.30307e-09
18, 19 : 1.27051e-09, 1.30307e-09
18, 20 : 1.27051e-09, 1.30307e-09
18, 21 : 1.29672e-09, 1.30307e-09
18, 22 : 1.40604e-09, 1.44414e-09
18, 23 : 1.41046e-09, 1.44414e-09
18, 24 : 1.41046e-09, 1.44414e-09
18, 25 : 1.43033e-09, 1.44414e-09
18, 26 : 1.54489e-09, 1.5852e-09
18, 27 : 1.53989e-09, 1.5852e-09
18, 28 : 1.69239e-09, 1.72626e-09
18, 29 : 3.40282e+38, 3.40282e+38
19, 0 : 7.39637e-10, 7.3882e-10
19, 1 : 7.4613e-10, 7.3882e-10
19, 2 : 7.4613e-10, 7.3882e-10
19, 3 : 7.4613e-10, 7.3882e-10
19, 4 : 7.4613e-10, 7.3882e-10
19, 5 : 7.50558e-10, 7.3882e-10
19, 6 : 8.57076e-10, 8.79883e-10
19, 7 : 8.57076e-10, 8.79883e-10
19, 8 : 8.77959e-10, 8.79883e-10
19, 9 : 8.91547e-10, 8.79883e-10
19, 10 : 9.95926e-10, 1.02095e-09
19, 11 : 9.95926e-10, 1.02095e-09
19, 12 : 1.01127e-09, 1.02095e-09
19, 13 : 1.0315e-09, 1.02095e-09
19, 14 : 1.13684e-09, 1.16201e-09
19, 15 : 1.13699e-09, 1.16201e-09
19, 16 : 1.15012e-09, 1.16201e-09
19, 17 : 1.17146e-09, 1.16201e-09
19, 18 : 1.27141e-09, 1.30307e-09
19, 19 : 1.27141e-09, 1.30307e-09
19, 20 : 1.28565e-09, 1.30307e-09
19, 21 : 1.31584e-09, 1.30307e-09
19, 22 : 1.41026e-09, 1.44414e-09
19, 23 : 1.41026e-09, 1.44414e-09
19, 24 : 1.42672e-09, 1.44414e-09
19, 25 : 1.45587e-09, 1.44414e-09
19, 26 : 1.55118e-09, 1.5852e-09
19, 27 : 1.57487e-09, 1.5852e-09
19, 28 : 1.72693e-09, 1.72626e-09
19, 29 : 3.40282e+38, 3.40282e+38
20, 0 : 7.63397e-10, 7.3882e-10
20, 1 : 7.64504e-10, 7.3882e-10
20, 2 : 7.64504e-10, 7.3882e-10
20, 3 : 7.64504e-10, 7.3882e-10
20, 4 : 7.70039e-10, 7.3882e-10
20, 5 : 7.74466e-10, 7.3882e-10
20, 6 : 9.00033e-10, 8.79883e-10
20, 7 : 9.02247e-10, 8.79883e-10
20, 8 : 9.02247e-10, 8.79883e-10
20, 9 : 9.14423e-10, 8.79883e-10
20, 10 : 1.03999e-09, 1.02095e-09
20, 11 : 1.04331e-09, 1.02095e-09
20, 12 : 1.04442e-09, 1.02095e-09
20, 13 : 1.05438e-09, 1.02095e-09
20, 14 : 1.16275e-09, 1.16201e-09
20, 15 : 1.15168e-09, 1.16201e-09
20, 16 : 1.18437e-09, 1.16201e-09
20, 17 : 1.19434e-09, 1.16201e-09
20, 18 : 1.31658e-09, 1.30307e-09
20, 19 : 1.32212e-09, 1.30307e-09
20, 20 : 1.32212e-09, 1.30307e-09
20, 21 : 1.3354e-09, 1.30307e-09
20, 22 : 1.45432e-09, 1.44414e-09
20, 23 : 1.46097e-09, 1.44414e-09
20, 24 : 1.46318e-09, 1.44414e-09
20, 25 : 1.47978e-09, 1.44414e-09
20, 26 : 1.58152e-09, 1.5852e-09
20, 27 : 1.5649e-09, 1.5852e-09
20, 28 : 1.75195e-09, 1.72626e-09
20, 29 : 3.40282e+38, 3.40282e+38
21, 0 : 8.38684e-10, 8.79883e-10
21, 1 : 8.47317e-10, 8.79883e-10
21, 2 : 8.47317e-10, 8.79883e-10
21, 3 : 8.60546e-10, 8.79883e-10
21, 4 : 8.6608e-10, 8.79883e-10
21, 5 : 8.79066e-10, 8.79883e-10
21, 6 : 9.0114e-10, 8.79883e-10
21, 7 : 9.0114e-10, 8.79883e-10
21, 8 : 9.18851e-10, 8.79883e-10
21, 9 : 9.96223e-10, 1.02095e-09
21, 10 : 1.03999e-09, 1.02095e-09
21, 11 : 1.03999e-09, 1.02095e-09
21, 12 : 1.05549e-09, 1.02095e-09
21, 13 : 1.13669e-09, 1.16201e-09
21, 14 : 1.17176e-09, 1.16201e-09
21, 15 : 1.18105e-09, 1.16201e-09
21, 16 : 1.19434e-09, 1.16201e-09
21, 17 : 1.27554e-09, 1.30307e-09
21, 18 : 1.31548e-09, 1.30307e-09
21, 19 : 1.31548e-09, 1.30307e-09
21, 20 : 1.32986e-09, 1.30307e-09
21, 21 : 1.41056e-09, 1.44414e-09
21, 22 : 1.45432e-09, 1.44414e-09
21, 23 : 1.45432e-09, 1.44414e-09
21, 24 : 1.47093e-09, 1.44414e-09
21, 25 : 1.55103e-09, 1.5852e-09
21, 26 : 1.58941e-09, 1.5852e-09
21, 27 : 1.61421e-09, 1.5852e-09
21, 28 : 1.82657e-09, 1.86733e-09
21, 29 : 3.40282e+38, 3.40282e+38
22, 0 : 8.57373e-10, 8.79883e-10
22, 1 : 8.57373e-10, 8.79883e-10
22, 2 : 8.57373e-10, 8.79883e-10
22, 3 : 8.57373e-10, 8.79883e-10
22, 4 : 8.81733e-10, 8.79883e-10
22, 5 : 8.81733e-10, 8.79883e-10
22, 6 : 9.81739e-10, 1.02095e-09
22, 7 : 1.00065e-09, 1.02095e-09
22, 8 : 1.0239e-09, 1.02095e-09
22, 9 : 1.02944e-09, 1.02095e-09
22, 10 : 1.1228e-09, 1.16201e-09
22, 11 : 1.14282e-09, 1.16201e-09
22, 12 : 1.16718e-09, 1.16201e-09
22, 13 : 1.17714e-09, 1.16201e-09
22, 14 : 1.26165e-09, 1.30307e-09
22, 15 : 1.2861e-09, 1.30307e-09
22, 16 : 1.31046e-09, 1.30307e-09
22, 17 : 1.32005e-09, 1.30307e-09
22, 18 : 1.40382e-09, 1.44414e-09
22, 19 : 1.42827e-09, 1.44414e-09
22, 20 : 1.44687e-09, 1.44414e-09
22, 21 : 1.46554e-09, 1.44414e-09
22, 22 : 1.54489e-09, 1.5852e-09
22, 23 : 1.56933e-09, 1.5852e-09
22, 24 : 1.59155e-09, 1.5852e-09
22, 25 : 1.60439e-09, 1.5852e-09
22, 26 : 1.68374e-09, 1.72626e-09
22, 27 : 1.70375e-09, 1.72626e-09
22, 28 : 1.82792e-09, 1.86733e-09
22, 29 : 3.40282e+38, 3.40282e+38
23, 0 : 8.78486e-10, 8.79883e-10
23, 1 : 8.78486e-10, 8.79883e-10
23, 2 : 8.78486e-10, 8.79883e-10
23, 3 : 8.91621e-10, 8.79883e-10
23, 4 : 9.05568e-10, 8.79883e-10
23, 5 : 9.05568e-10, 8.79883e-10
23, 6 : 1.00353e-09, 1.02095e-09
23, 7 : 1.03158e-09, 1.02095e-09
23, 8 : 1.04331e-09, 1.02095e-09
23, 9 : 1.04995e-09, 1.02095e-09
23, 10 : 1.14238e-09, 1.16201e-09
23, 11 : 1.17043e-09, 1.16201e-09
23, 12 : 1.18327e-09, 1.16201e-09
23, 13 : 1.19102e-09, 1.16201e-09
23, 14 : 1.28123e-09, 1.30307e-09
23, 15 : 1.2934e-09, 1.30307e-09
23, 16 : 1.32654e-09, 1.30307e-09
23, 17 : 1.33097e-09, 1.30307e-09
23, 18 : 1.42007e-09, 1.44414e-09
23, 19 : 1.44813e-09, 1.44414e-09
23, 20 : 1.46097e-09, 1.44414e-09
23, 21 : 1.47868e-09, 1.44414e-09
23, 22 : 1.55892e-09, 1.5852e-09
23, 23 : 1.58698e-09, 1.5852e-09
23, 24 : 1.60424e-09, 1.5852e-09
23, 25 : 1.61421e-09, 1.5852e-09
23, 26 : 1.69667e-09, 1.72626e-09
23, 27 : 1.71659e-09, 1.72626e-09
23, 28 : 1.86689e-09, 1.86733e-09
23, 29 : 3.40282e+38, 3.40282e+38
24, 0 : 9.02247e-10, 8.79883e-10
24, 1 : 9.05568e-10, 8.79883e-10
24, 2 : 9.05568e-10, 8.79883e-10
24, 3 : 9.05568e-10, 8.79883e-10
24, 4 : 9.08889e-10, 8.79883e-10
24, 5 : 9.1553e-10, 8.79883e-10
24, 6 : 1.0411e-09, 1.02095e-09
24, 7 : 1.0411e-09, 1.02095e-09
24, 8 : 1.0411e-09, 1.02095e-09
24, 9 : 1.05549e-09, 1.02095e-09
24, 10 : 1.18105e-09, 1.16201e-09
24, 11 : 1.18216e-09, 1.16201e-09
24, 12 : 1.18327e-09, 1.16201e-09
24, 13 : 1.19544e-09, 1.16201e-09
24, 14 : 1.30367e-09, 1.30307e-09
24, 15 : 1.29385e-09, 1.30307e-09
24, 16 : 1.32433e-09, 1.30307e-09
24, 17 : 1.3354e-09, 1.30307e-09
24, 18 : 1.45765e-09, 1.44414e-09
24, 19 : 1.46097e-09, 1.44414e-09
24, 20 : 1.46097e-09, 1.44414e-09
24, 21 : 1.47646e-09, 1.44414e-09
24, 22 : 1.59539e-09, 1.5852e-09
24, 23 : 1.59982e-09, 1.5852e-09
24, 24 : 1.60203e-09, 1.5852e-09
24, 25 : 1.62085e-09, 1.5852e-09
24, 26 : 1.72243e-09, 1.72626e-09
24, 27 : 1.70707e-09, 1.72626e-09
24, 28 : 1.89412e-09, 1.86733e-09
24, 29 : 3.40282e+38, 3.40282e+38
25, 0 : 9.77534e-10, 1.02095e-09
25, 1 : 9.95116e-10, 1.02095e-09
25, 2 : 9.99395e-10, 1.02095e-09
25, 3 : 9.99395e-10, 1.02095e-09
25, 4 : 1.00604e-09, 1.02095e-09
25, 5 : 1.02124e-09, 1.02095e-09
25, 6 : 1.03888e-09, 1.02095e-09
25, 7 : 1.03888e-09, 1.02095e-09
25, 8 : 1.05991e-09, 1.02095e-09
25, 9 : 1.13492e-09, 1.16201e-09
25, 10 : 1.17773e-09, 1.16201e-09
25, 11 : 1.17773e-09, 1.16201e-09
25, 12 : 1.19434e-09, 1.16201e-09
25, 13 : 1.27444e-09, 1.30307e-09
25, 14 : 1.31282e-09, 1.30307e-09
25, 15 : 1.3199e-09, 1.30307e-09
25, 16 : 1.33429e-09, 1.30307e-09
25, 17 : 1.41328e-09, 1.44414e-09
25, 18 : 1.45322e-09, 1.44414e-09
25, 19 : 1.45322e-09, 1.44414e-09
25, 20 : 1.46871e-09, 1.44414e-09
25, 21 : 1.54926e-09, 1.5852e-09
25, 22 : 1.59207e-09, 1.5852e-09
25, 23 : 1.59207e-09, 1.5852e-09
25, 24 : 1.60978e-09, 1.5852e-09
25, 25 : 1.68877e-09, 1.72626e-09
25, 26 : 1.73048e-09, 1.72626e-09
25, 27 : 1.75638e-09, 1.72626e-09
25, 28 : 1.96763e-09, 2.00839e-09
25, 29 : 3.40282e+38, 3.40282e+38
26, 0 : 9.95116e-10, 1.02095e-09
26, 1 : 9.99395e-10, 1.02095e-09
26, 2 : 9.99395e-10, 1.02095e-09
26, 3 : 9.99395e-10, 1.02095e-09
26, 4 : 1.00604e-09, 1.02095e-09
26, 5 : 1.02058e-09, 1.02095e-09
26, 6 : 1.11948e-09, 1.16201e-09
26, 7 : 1.12834e-09, 1.16201e-09
26, 8 : 1.13609e-09, 1.16201e-09
26, 9 : 1.16341e-09, 1.16201e-09
26, 10 : 1.25944e-09, 1.30307e-09
26, 11 : 1.27383e-09, 1.30307e-09
26, 12 : 1.27604e-09, 1.30307e-09
26, 13 : 1.30351e-09, 1.30307e-09
26, 14 : 1.39939e-09, 1.44414e-09
26, 15 : 1.40686e-09, 1.44414e-09
26, 16 : 1.41821e-09, 1.44414e-09
26, 17 : 1.44553e-09, 1.44414e-09
26, 18 : 1.53935e-09, 1.5852e-09
26, 19 : 1.55263e-09, 1.5852e-09
26, 20 : 1.55374e-09, 1.5852e-09
